trip_id,taxi_id,trip_seconds,trip_miles,trip_tips},trip_tolls,trip_extras,trip_total,trip_start_hour,trip_end_hour,trip_junk,trip_location_grid_start,trip_location_grid_end
00aa9cba36efb6266466fe20f0a2b2073b7cd2e6,ad80be4157a788904b3d2f53e870659bc38556a432bb5e7f5b3a1cbcd8b9303bef4e408df74928aa948411e35a165f39e98003073bfda5a093c6e66974b7c9ce,3292,20.58,0.00,0.00,4.00,57.00,3,42,0,3,17
00aaa27c5388c598679f78fd9465f357021e8176,69230e3638e9ea3a77076d871e92727cfeaccd6d5410eb5d4701e03cb1b20e0d872d2c89ca6addd9c4c565c3f9a8dab2946c1134b0bc83bb58dbf1e492c72833,325,1.17,1.50,0.00,0.00,8.25,69,69,20,26,35
00aaba0e6e130f1bdaf983fa0123563e49e4fb9f,495eb0e6424907e660b146adfc456629abfc24e25075c51610cc607a576148d8f0d962e989254bb77fdd49035f78518236acbc4aed202001de4d9f7b2ede208a,240,0.4,0.00,0.00,1.00,6.00,37,37,27,4,4
00ab68c57dc8add9998d621879b83dcdb32e8b5a,25f401ef5193d27d5a1baced30b0597335466ae6f000b1bff87d0e6afe3ec2a58c91471f0325d2ab1a35c7debdc42ce4b96634b19b366495f4580dec7f825326,898,3.69,0.00,0.00,0.00,12.75,30,18,0,10,20
00abb8015e10b8d96d118f804f86beeb2c2d2bf2,e5303e2dfacaad65adaf647c417a276ac3166450c456d2d3795d59d0474f6b737c043557886a4a7ce084c392a57e8b03dd3ccb383130b139dacbc5cf36d78416,254,0.7,0.00,0.00,0.00,5.25,6,61,0,9,21
00abf117a7677d98dfc11668c434d4b09d9b53dc,abc6a27c471de3f0c4ee008660e4440072fe79fe782a7510ab433719c3203f3828c96483b97f5a5c801ddcef239c445737294c2f7bcc5401686d86b61d3c9029,1200,10.3,0.00,0.00,0.00,28.25,63,49,52,7,50
00ac1809b4934d613d1956b9cbdb784e3c0adfe3,1e4ba7f6a2c79ac2220073aa7006dd757feed6b12d4a402b0c803a964fe73104cdbebf1f9062017e384c3fce45f7b118ebe2d3a85c91f2345a9ff5f88b7921a3,480,2.05,1.24,0.00,0.00,12.16,78,78,23,7,4
00acd6b8ea1a2ec2db0c7365e8314fd0fe1ba8cf,e551734422309786d97df34cb349c5986bb153a027e747d084c2ed9ca7d2018c72a8f4c3f6d3fcef53f0f9f679c3a9e0d6e8abf7ef4ea9bc7957aec987d46ddf,1980,10.8,6.40,0.00,1.00,37.90,36,16,1,29,19
00ad757f3707b93c157b0f8efc5da43e87fbf342,8a124d2c970b8cfed4f9f51b751c8189987f7c572e8dc660295d2b5000ec386489f350c1afdf255cc625996c487b021deed733be593088a5bef2781a06f179f8,300,1,3.00,0.00,1.00,9.75,34,34,1,4,4
00adf3b2f2767315f07ace404ab087f969b91c58,137d4f780c3823fdc5f26cec160a8c9f8eb952f769c5bc70d0bc747b3eda1d77f6c5df60f9caccccfecc6ded275a85c2cb5afcf4994f42473c445e8ef4a71e35,331,0.8,0.00,0.00,1.00,7.00,54,54,0,4,4
00adf8c2986043695b53f59bbd083ae9610fdf23,73c53bd1d015d25541aa53570b7f1dd2227cf25b2bed0c08ea9c6099486dd35610416f2bf9937bafe3519b2fbbedd051c719c7b50af95eab8079e03ae86992af,780,0.2,0.00,0.00,0.00,13.50,45,20,7,19,5
00ae4e38237b386e4b0c7b7097d5cd3ba80416b5,78d45b51ff03d70f0ba2afda334acf93f678a179aaaaca3ba07e3665bad651f52a5b9e39b03b16f6f03cb6d86c01fcf3daf64ff053b061ae403ff50e11fdb37d,1380,0,5.00,0.00,1.00,29.50,16,52,1,29,4
00aed79ab5953be93fd3d872065231e2cd613f6f,15ebaceb1f5e522414ecc2fb3af8775a525ccbb8427e69e5d58364f166a9f2bb11ad29b537e2363c505dec29d069e10ea10d6e836077ce25883c5d8fa0dad189,656,0.93,0.00,0.00,0.00,6.50,36,37,0,42,30
00af02f3e720a5ca83a84a66b9921a2a72e89844,17a313ad40ea410818634782c7202abda7ce5289dc03f9e09593f69bebeed12b0822b476540ea1b0b15d01e84a749139ae99a7659ff7fd090722c4601aa55a1a,1585,2.99,0.00,0.00,0.00,14.75,5,6,19,41,53
00af53687fa2e286190f273a776a60f3a6ec8fcd,6886ad17743bd14735d9bf14bda5d28d5446edaafb75e42040b952d97a7388dd0966b2c7dcbeb16f292924996ec12d13bb410c08570d524d2785594971d3270a,619,3.36,3.35,0.00,4.50,20.10,23,24,20,4,16
00af9bf12b3cf42e0ecbf437a29f898b07ba4d76,c9867d006415cbc16529555f98cdeb44cb53aeaf1d9ae7aa8edbb476b6daa416b1f5bdb56a6ea0e5c4cc2729ff8643cffc2b54ce936e90a50a138ea42fbc8a6e,720,3.4,0.00,0.00,0.00,12.25,74,71,17,81,22
00afce8b7aecdffd18bb8349ab93c0bc95754618,41b52039f81d93468b1686459508da86e96d96e6c8d71576ff435da42e98887803fdf9c598ffeecfc8b33ace5fc07c728aec1a2aa11dd5bcdbebc70c407c593c,1560,17.5,8.00,0.00,5.00,57.25,64,11,11,17,13
00b03e2bf6a1c3cd5dd2234dc3bd896987ee836c,86b07dc8beb256766f2025da2b99b77345074852eabbdfe6aa9b7e38929276847ab4115476448a8298890d00d521a45e18bedf1cd52feb6285d1a0bf4be3f19f,626,4.77,3.20,0.00,1.00,19.20,63,32,23,19,7
00b0736e9c4cb3108506d8ac5abd9ca07700c385,6ff21e0bab9e23cdc8e918e8c55155fa3568ad81f587fd40f0035810c24a7c77377d560885c807ff08dea0d143c1d3f5af754e3488d16c27fe6866f6a8b63b34,1080,2.8,0.00,0.00,0.00,14.25,69,21,7,9,4
00b0b75db97d6de6f93fb775c782f3e84b346b4a,57a9169adafb376282a6d5f76b099d3f26740df470233d793bed8bec578ed218d9e69f3b8e27a0f0e9972f3a43496eb24a1073c9373ab48d508f0f565eff156f,360,1.1,1.00,0.00,0.00,7.50,72,72,2,4,4
00b0e2d30b25b2c9caff33248b071751c861acd1,eb0f2345fdcb97ed52105cd4044ae6e3302eb4253ff9d804a0315deee7dc96462c233ee45be74d33d1560159854cef22fb70868070a162172d52876392cc948c,1710,10.96,0.00,0.00,0.00,29.00,52,34,19,8,104
00b103101609e1ddd33f910f4bfecaa84bac0b70,2506f790bb314e3f0d8671b98329d5c9afd3f17e72aef1d9718820ebdc8faafba6ba836854578bab32e15f2122c299d8914569f48341d5fe95b443659a0a3baf,0,0,5.00,0.00,52.50,60.75,58,58,1,10,10
00b13191b32aed04916e84f80ec426a0d6b065f0,f81c929ea7d9107e6de8bd7ee335f42563b3413e967e98288480648a66455138dcdcde8b46b353ca4d6c287be49cd3087636ba13de6b7db6db3854c2ac8a157f,480,0.9,3.00,0.00,1.00,10.50,16,16,1,26,26
00b218f32481d7bf741782cce2f9f9b2b0203a8d,e6a9b95839d258d36f7d4040e681ddbc5e1ccfa604c36112bb8a44bd84d8518c20b6d3b01d760ba3edbc95bf4a608f1f7f9ed02eae91c905740720718a47e046,2810,7.09,0.00,0.00,1.00,33.25,51,67,53,10,4
00b21fd9ab33182b83aace64c0e8f913d1fa12d1,3324712c665e5b70d271ba8f48ae939f361e0caf35973b73728f1cff0d97f1e4e465e7080b87e921d1942f8720371c0bc9c3cdfbf5a95501b5159eded8b0f083,780,2,0.00,0.00,0.00,9.75,23,23,27,4,7
00b22647d749f57cc6670b38326acd4cf6737d84,9dc2e0578dc153302955faa509065c083d18c91767f762237b9a73e6d20503840732229b9661c011226e0cd92e1c02557caf7226975145b888d398bc5a9574ec,228,0.76,2.14,0.00,0.00,11.50,67,9,30,19,19
00b2563ecd44e4d87b1b72fb9706350ec024fd7a,2af809976861026ecab68d8c3460ddb75c53d7b40cd030528ad38546bee9391cacb7d841e7c114c872c5ffa37940f53697ac69dc71743a6900493ba86cc7e822,1645,10.69,0.00,0.00,0.00,30.00,3,6,19,7,11
00b2712a25c59db7da14f85c91883deb8d505d70,71fad516405e21c33445a210604a4b5edf2572fe37ddc1da1cd203c6001ba1477fd7811d3a5d8155069cb0e2d427d4818716d95f212b6bfbeb2f98d1a65d1308,1237,14.91,8.40,0.00,4.00,50.40,14,15,4,8,21
00b3820672ce0a7e1757fc5d8784142f3486a6d1,80193e7babc58ee168728917eaf9e1a3f386ff05b48d7a55910c21dae566a17ae06397207b164a115bb048071666a7ca9cc8041347ecef7fd2efb500ce35639e,222,0.81,0.00,0.00,0.00,5.25,60,60,0,12,46
00b39102df36191df11ffae698869fda7333adc1,12f6dc49f676b830a5b2c718a872f31d784c5e94aae68c50a3a4d01fa7f038d1d87ace17ae6c110d5cb7a40c288b0d67f7b1e7c8590b76466d8d42c1cb2ec418,1029,3.72,3.64,0.00,0.00,19.75,84,76,21,9,4
00b3af99e3f4f130c2a56f4a740fdbe29d25aaaf,14b6189ab14c81d386d53a761a1932d98350b7f1cd67b9b33897a8945187f093ed75b2c65c7cdd68b24d561ab97dfe7857a75da84d92e2145ad960eb8e2f99d5,2580,8.9,9.75,0.00,4.00,58.00,52,34,11,17,26
00b4552bc1fa2371cd263573a76cd08a78168b5e,71fad516405e21c33445a210604a4b5edf2572fe37ddc1da1cd203c6001ba1477fd7811d3a5d8155069cb0e2d427d4818716d95f212b6bfbeb2f98d1a65d1308,88,0.19,0.00,0.00,0.00,3.75,16,16,18,26,26
00b46c5bc1d9486da1b42502d64a43c5fe5a5a85,a0144e27e6b11720292c08c38cc696f14e6254bbbad9719b78f017a6b01f99447cb485124377fdcc851e412403e14575490b637104cf6f1bf65858571a8e1e9f,720,0,0.00,0.00,0.00,13.00,29,30,17,50,107
00b476587ad9b45ec2ac0c421e57c75fe4032aab,1bff274ed006935422e0042a5b4ba149e8ea9d59666cd647324d89a22338e334de8dfe2724ee6ab986c8c6d5fcf3a277586d322b0b8aa9de771590730c4c168e,1476,6.62,0.00,0.00,0.00,21.50,14,58,0,0,4
00b4e566ac13ca5951e9f797e603268c73b03499,e1e230a5ba682580ef4cf4c33d09483e7442f5458733c401a28955d18958fcc422244ea8464f0dc8c45d362fc5085700050874fe19613c3b6988716e7a6238be,1037,8.93,0.00,0.00,0.00,24.25,30,18,19,16,4
00b50d3eeb974c3258293d734f55c974d432798a,3eadc40f0f66886a6773acf85b7726e81975d9fb7ce9714def7bf5ceae7dfbcaa495822aeae16e682171de5cecc018084e39557835692db90ec5b52bf4bf350d,4,0,0.00,0.00,0.00,3.25,67,67,18,47,47
00b5711365601a185b34880c48691ae3e52efe79,9c0139e741b745577a98691c70a6e8fcbbd27561f827cc1ab0aaf00a397179b0ec5bbac721fa43ae3abbd0da6c6c3b9d2e66f5fbacb59adfff75d19efdbc8344,900,7.6,6.75,0.00,1.00,28.75,37,16,1,29,4
00b592f01b6af03e61669e420fa952e8fd29f32f,368ce5511598af2cc07efdb68067d381174fdac1d47a2837d021e647f4c8febb3d9bf330e155845b8217b9b451c29b1b9ecf5d55d4bfe6cfd5d79ffb49b1f334,378,2.1,0.00,0.00,0.00,8.00,24,60,10,19,4
00b628bf5acc385b229f451d120facb98adc78e2,d3e38cf4471f5b65aa0c41a155252c395b7c8593ac6fb5741e0cac5f68831f4f418eebc0f19ea0acd5b398d6b376ec7cbb2dfa9b846af33a9d27146e2a009b4b,696,0,2.88,0.00,0.00,15.57,44,0,9,33,47
00b62d7b82eca5e9b25ac62cf5676d4415d6b35d,c8f57a1150c210a9e6b3fcfb24c3d6d0a43d1879b4b9795d12ffb5917f2b77c86a098c8f0a7c2a301ef4ea972985d4e05bd8d52a2f7a1ecca253fb8e81e5755e,1260,0.2,0.00,0.00,0.00,14.00,6,81,7,15,4
00b62e36c52e1e94b99e7a74630a7d7da4d84246,5cfef538e74c1d5c6ec2a94ce6417fc3bcc0fe6dcb1ed25cc949f1b643f169859b98214af505b87fdb504896d507c13a2895f58e3a48edaec2088d6dbfbf98a5,2726,12.99,8.10,0.00,4.00,48.60,78,71,23,8,16
00b63eccba7c8531e24db7ee7f7e6a0e4d3ff391,73b2f5adecea91eeef3900303a07f1b0519a594cffb6b01b2040b42eea6d6a8427743041781c87d20ebc0f9b3f70f0ae40837f8b95876991f4b35112c8fafb0c,1711,12.5,7.80,0.00,6.00,46.80,35,12,46,14,7
00b69ec3303a1ade40ffe1b913ea703f3fbc13d4,a8f2da49faaea02204d8d5a68886a889bb71d872b25147b6285e10cdd5bf87f20caa48b533dd36d34195dfc40aedc09709907f7934371fa9f8f8496d99196cc7,37,0,0.00,0.00,0.50,3.75,14,14,12,17,17
00b6d201207012c9ee953d876bbd701c62719a36,63f1daab44fcf46a44dd02e430f0c7cbc2a0e52deb8c4c79de03203427e99ed294bcb7a27c03ef40038c593940df634f471e098abffe17dfc0c0272c137ca98c,360,0.7,3.00,0.00,0.00,9.00,10,10,8,34,26
00b7461434a4d792c524fc40b187d5ada1c31ab8,be930bc29647f7ea45440018fe2450995fdee314bc82fb6f3b07b39f44af6dddbff7bf43d69dd55b0918e01b7749df81efbdd4f60f0eaadf55d992a0f376215c,0,0,0.00,0.00,4.50,7.75,81,81,3,17,17
00b76f1683183ee95ae7d51499eeeaf0b02566b8,f32c0c8e63d4e5d4bfc7e9d57e5d0f6dcf28450850245d82d729dde7eb92a44d41187faf585ecd05b40eb253cdd48e9a1cfcb9bda17c6bc1df087f068afc144c,420,0,2.00,0.00,0.00,9.50,58,64,1,9,4
00b775aa5ff92fb822ad70b0426a3ea79b3bae69,3eadc40f0f66886a6773acf85b7726e81975d9fb7ce9714def7bf5ceae7dfbcaa495822aeae16e682171de5cecc018084e39557835692db90ec5b52bf4bf350d,34,0,2.14,0.00,0.00,11.50,34,34,35,43,43
00b7796e574b4b51410e60b075f8c4978478b35d,9cd1266b95309c8284b2603dd68f0c3d2f708c3d1f48798a79e44fabf952dc64b91a0301529a4d879df1a7cd66c5fb55fe8f61a510c6f8d3df53a5c8ea875fb9,1305,12.62,0.00,0.00,0.00,32.50,10,75,19,73,21
00b799e08d4094ec3646a495491cba334b275ed4,1a248eb87ae578f15af2a14c2eb7b4b264f6babab9ad9cc93d655e1f83c3207e62beb1a4b088d75e8077a5421391d32171edacfcb3f6250657f8d3b9f0ebbaec,2588,19.03,13.31,0.00,4.00,66.56,68,21,20,17,30
00b7ba74f9bb7d50ae7373612b361f8cccb495e7,4cf389626b3d1df35aef815a964571fd5ea7dddda01e56057b88ec6a8b80e20d5d9eb27e67fd25923feefbbf684cc9e003f51498d9dafbf7eb9c062415af5d8b,350,0.64,3.00,0.00,0.00,9.00,78,73,15,63,26
00b7e403add7387ba38b9ca5ae8305bbf780ffa5,a700f56e643e08db0d6a189c37c6faa7fbf553b925b9b618766015ef416f06d6a05a329dc767f7c377da30d5773397c600c0de1fb6a55820f999c8e306765590,0,0,0.00,0.00,0.00,3.25,49,49,7,17,17
00b7f4f8c76287b9dfe525d901947f133f591916,5a9018714632ffaccdd5caa19fbd919a62bba3e0d469feb16fa042a995e3093993364b1f0c87bf700bfb33f00ecd887ba06c2745d5d8c32e8753d2babb4a7882,2460,9.9,0.00,0.00,0.00,30.75,23,5,17,29,114
00b81c916e2a4493ac9f9b213a8afb7dcf45910a,ed7ee99892d4a5597a6e3c13256c5175159c31a594f33694dd1ccadb4908a95b57ab02c4ad98bae02411b85ec2ff39ce3660dd49b0403d730c77efc49608f952,410,1.2,2.00,0.00,0.00,9.00,81,81,8,7,4
00b84706d042b464ea83d05fc95008d276201db7,272483fc93f4493126260a88a1bfad474687db1c2bf437f9e40d35521a013bd0cbedbeb51511030762b74880db93497619ee2d5c6f6918d5356e850926249c52,637,1.66,2.17,0.00,0.00,11.66,28,39,35,4,4
00b861526c231b92e5146a83ac3d8c52503b8abe,9400757c30cc4592f54bcd4d10f8cb2a5db5bd507f285fd365de4e15488c0949522b140dddf750a438bba104b1d5a04129d8c9c9a0fc0e4690b582d5a51390f8,3053,10.83,0.00,0.00,0.00,32.00,16,68,0,4,65
00b8ce09e03731479047c89817527f865475aff0,1d5096d50f3afdf8beb85d7354c5f4ce292444336105c03c2584079ddb788514c479114105798bf7a6b0c7ba05e92549f22a19380259571c5062050b4dc2ed83,1740,0,0.00,0.00,0.00,27.50,36,16,17,104,8
00b8ff6226eb198a2f496c1c07eb627d57bf35bb,417500d2bdac7a8c104b98016c9518146be264963d79561964b21b504f9b5576d8d8ee51be1ad4425a2908d42ee3031e76df4f36c2e4306d000beecaa6d325f2,1200,2.1,0.00,0.00,0.00,11.75,21,22,3,12,47
00b91e507622c18ec29b07cbc44a6c4476fa3ebb,9dc2e0578dc153302955faa509065c083d18c91767f762237b9a73e6d20503840732229b9661c011226e0cd92e1c02557caf7226975145b888d398bc5a9574ec,863,1.88,2.46,0.00,0.00,13.26,23,24,30,26,61
00b93d03258c6cc7a1d8320b8ed33b86ef46fd80,0881b7b36b4aad06e5ee59472465b15a6620637f694aae59e671eae69d6813cbce85e8da46949f71f5bd94b08f1db3323debbd8333302d97d22584ef366b2e10,240,0.6,0.00,0.00,0.00,5.25,79,79,7,58,58
00b97c28f9f20d4428ea914c187cd787add8be9c,01728d23850d9be83653aa92595ad2a4308e6c5833cc21745df1edb09b7f57a4799a58cb5c86ce3cde63d1c20f33a743f8c7591fabf921f6c62138c813d4d79f,1603,13,0.00,0.00,0.00,34.00,50,51,19,29,16
00b98067efbcd2520b8b2d3f09d25557ad2a4a7a,a3a20d914e95d3614ffba9e5e61415aaa3aa987cb5d503e4e95a54385bdf764b102029cecdf2a544580f2e64840aae51defbb37b4eb5af247af9d6257dbc6ff0,240,0,4.00,0.00,0.00,9.00,10,10,1,26,30
00b995026aebfd2ab046873d84bedb17e7433ec6,6720823f69b50c9a8a9ff80710482b6c4ca30ea1e173d5b5bc3209e5c48d700c77b9d0410dc611e2081c9d9288618769bb75a7cede00f067be4d1c100718eec5,1770,18.64,11.69,0.00,0.00,58.44,35,50,4,7,8
00ba0f3a93d0a648d191d53f3c8cd5cd33915b39,99ab99695f31d67888669dcd596cbd0cda61f5c717b8d7a373a74ec44ac6152f06a1aa08cd709377a690105ace43d94dd570ade1966c80a8afc7f7fcbb99e807,1087,6.1,4.81,0.00,0.00,24.06,43,4,20,9,16
00ba1650c99806592c875f917f476864b4abf8d9,5a5bed1b5ced617d0594007d591f10bbbca354d50b19ca99f54373170f69c7bcf82031bf24d3658eb4b84394a53b2b0f0edaee827abee3583caf07ad56d25dc9,772,2.46,3.00,0.00,0.00,13.50,77,78,34,4,9
00ba77b7a5ed911bf86fb9bef57b6bd252b95cff,5d957f1479cfb6a300e287a043cd6f4f4cc0d304b8de0911e712ee49d0c822442d00dcb9c042c1c8f88b623b60263a29daeab0ac805b037da24ccf35a64f1cf5,3780,0,0.00,0.00,4.00,91.75,33,84,3,8,8
00bac69ccc10cf20988f8b7b64eae7dee71937ad,687e3ef9daf087b79188bf0fea27f22cd5786b0cda0c802ad500c781b83e1405930cf3d36f4e92bc1176031645262ccc92cde501857ba0e271f4680807bec0dc,300,0,0.00,0.00,0.00,5.75,21,21,17,34,82
00bad1c82c7af4c543a2a9df2a43b2d3fd264b86,56f2fce86600dd132681be1323fe78ce26e60f2fffe4b39130faaaad1400088ff80e2825d2ae3a916715eac62e7ce4b0a87d5abcfc755b6f75a482da43709eae,0,0,0.00,0.00,0.00,3.25,39,39,7,12,12
00bae7ecd19afc27e41a556096cb2678baa70682,983ee2eeec397e929937d68bf086a640e2e573f8e701232bd9e16db5a36c53bf5bf031751d3971949c919cfdebd87a6f996321263d4f2d777bcc08800cb41f12,300,0,2.00,0.00,0.00,7.75,36,37,1,42,3
00bb0eaf4962c5cd2614f22c4bf183e42170a912,9d01f0a0e827dabe1826eeca4934668f74f1dc976b094538600cb206d793b35c2031395a5a39bf492ae3f932e351cd3ae8665c4f2a23f89e6939b17f7323761d,2340,19.1,12.25,0.00,1.00,61.25,50,28,8,43,17
00bb79c581e7ae06cc33844cd2f50e77a2664aed,e0af422e655872a41a0dfdf63f0731a66d1171c49d4650cb2bb23778c2819fb7d51a6b16e26e2ba671674c0c3c0e7dc19627b8017936c32c6896ef4ae80208cb,1980,14.4,10.30,0.00,5.00,51.05,5,6,11,8,19
00bc1802362f041ed8b443336f4cbc0046c175d2,3fcd4c899db0f7f4d7dbd3b4b6370dcaa4b888f57db00f2cf12519d59fcf28c8dae0cc06125d0e980c00f941941b8fcdec4356761ce68ef4be80954f644d4ef1,1285,11.75,0.00,0.00,0.00,30.00,9,10,19,10,15
00bc3511b0da2af796a179fafcf0bf212257baa4,e5d37daef01a6f52e47d06cab1590918df8f15f86e90637d9d880fd21992652993bf8f1b41f04cf8db9adf1208c05488b57c7fa4633c02ef846371d951eabb57,1020,5,0.00,0.00,0.00,16.50,9,10,17,16,10
00bc7c1c444229f67ca9b586999f70b6748e9e02,58a93192d6a7e977c8c9b10d36ed0e52325afc4b5ece7046ae3f7e0b81b64073d3e0dbc410f949f5a89b76e382f0438b2eda8b96f0d8d5d2cbb56c2656401bc5,18,0,0.00,0.00,0.00,3.25,39,39,0,17,17
00bcb564696a4436276381c3cb47d09d988e88a2,4beea83b52b76272fc17484086dadd3d1ea3fe1a8f38f821400f49b4392f695e7b40e2a39938ba1a70d781a5f7775cb20fdbada6928bab8a2d80ec1323a17b88,2040,19.3,0.00,0.00,41.00,90.25,68,69,3,3,3
00bcc3c6ca58622afb35a25b374e4f2b178a6778,38496688a46f369c47de2d9e0e4cd09bc55817b68a7bef5e7e5463c3f8806a1ad219732ffb138ede1875587886835735d69f1eb07e68b6b6c6171c8693b7a0fd,1740,16.6,9.30,0.00,4.00,55.55,63,49,25,8,4
00bd023e0448cf5bc9dd82cc04cbfe53f25dbe31,d40dae7ea46d61abca67eb53b157fe9cf0b485cca6dce122604588a69aa6c4b6b78e0e5c5fd11f9702babd94016122df1d328a459c8b7de2cb37a1bad947b1fe,900,3.7,0.00,0.00,0.00,13.25,52,68,17,81,77
00bd03ff582c0186bcb84a0b4f65d7b1f257d491,5c2effb0ec4d580bc5f8ad81301b8920a5e3bf5ac5e64f8532c146c1caf4be5631121d1dab7a1e8c61d3a2654441de63b2615885ae3e549b8af321ea46b78ef3,240,0.7,3.00,0.00,2.00,10.75,5,5,8,42,63
00bd08d70397ac1b31a37ea798893ae61af412b8,9cb47fa2c894bf0e58fe8d2fcddfff50c941ad646316cd3c4e1ea2ca4c365c47387598280ab3f293b6663ec9162fd4efcff4fec16ecd16bb6383ee40956f1b41,1200,4.4,0.00,0.00,0.00,15.75,28,39,27,56,79
00bd0f98ceb42aa20b5df0019c571c83e621f1d0,9cd1266b95309c8284b2603dd68f0c3d2f708c3d1f48798a79e44fabf952dc64b91a0301529a4d879df1a7cd66c5fb55fe8f61a510c6f8d3df53a5c8ea875fb9,2569,9.81,0.00,0.00,0.00,29.50,52,69,0,6,4
00bd567978666441ac0ade8bcee70fd2fccd1c52,e3a512583c77aab0f5097330d49e1401e4e1a581b0b5c5baf429234810fc6e862421fdda8210ebf983e7f305a0dd5529d2acf8c6a6ed2e2da6b5ca9fd47582b1,192,0.47,0.00,0.00,0.00,4.50,70,70,22,12,12
00bd804afeaca3cca5b2490ebd7b8de9068e7a83,f19b6b38529c21e161c145c467760a5897eb378f4a8d750cc7a2504711d8f57adcf7438cdb0707e1aad3c5d9bf3e5f3e021a17307f1493a9547e179b3a459f93,300,0,0.00,0.00,0.00,6.00,58,64,17,53,53
00bd9372a755d589f9a3ed6714628fa182c6914b,8f4cde3f6d55c38289233d1679f415c6442273549398887146c6322c8410b29bb3b72514e950e4f7fd080c47f88a53fa8454f8662ae92f84de30fb3da315fa89,388,1.11,0.00,0.00,0.00,6.25,73,73,13,0,16
00bda32b38fcdea2a5e4d0bab074f815db960808,e67435947a69850f5a0c07e3cc52ce2e17e2e792caf483c34871b115c025380ab8b77ea61c2f0e31919a33235f8d8400eadcd2ed14d3e6fdac34795ac521e75b,949,11.92,0.00,0.00,0.00,30.25,12,50,19,38,19
00bdb51c715b7e8842e49a0c324b681af2a4e775,ee8db2d81185fbc54a4bb998b4d2c0bed0903eb629aa8ee0214ccc82ad453fb9b4b8d3d5e613845b140a73e8eecf49fd6a9a4f084f5d64624c143ba7395a09e6,900,0.4,10.00,0.00,0.00,31.25,85,54,1,4,25
00bdc4ad2097278daf714a16a930b72f5e15fb07,eb0f2345fdcb97ed52105cd4044ae6e3302eb4253ff9d804a0315deee7dc96462c233ee45be74d33d1560159854cef22fb70868070a162172d52876392cc948c,598,1.81,0.00,0.00,0.00,8.75,43,43,0,4,4
00be07ed01adf39c8aca1672e15081abf1231408,fbbd674a65df66aae44f5261b5be2ac0f6bd0abb247f837f51819c6df813a347eb0f34eaef14eaaf3e1a6be4feba5447eecce38a71fbcf3b9e037a63459c3fab,540,2.5,0.00,0.00,0.00,9.75,9,10,55,16,10
00be2bbcd602ca4012ca3a009eab76f7be6600bb,90a7cf3946c408e70e8d64b08f2bc6819ae5de6159ecef3460c5287031148a66c4c0d4b6b6c53f13919fcb785db502dcd99c94fb60daa9ac6b338f01ed8c3a2b,2576,14.34,8.75,0.00,5.00,52.50,37,52,15,8,25
00be917fa3ec17750f55dc1a2ed5208d61d14b7f,6a72345f26db5779d5bdb7b4dafae43f1c505f62c3577d932ff45d3fdcaa0bd435f7bde47a522b88ea9b64ce33c844a66d1b75eb60480669660612a629ece2fa,1093,11.28,0.00,0.00,0.00,29.00,11,35,48,62,15
00bea8b86624f002615fe70379c7c69fbec6077f,ad207af507879006979e6df0579fec3721607a3bb5a73e722a1c9d775846523fca96acd04a942886c13bec95dbe9c670ce5353da5d59588c34585843bb41dda1,1210,5.51,4.80,0.00,0.00,26.12,71,14,35,84,4
00beab8dbcf59f89dfce1d5faa8b87fa0919f9ee,2506f790bb314e3f0d8671b98329d5c9afd3f17e72aef1d9718820ebdc8faafba6ba836854578bab32e15f2122c299d8914569f48341d5fe95b443659a0a3baf,120,0,0.00,0.00,33.50,40.00,28,28,1,17,17
00bee2c646a46afef0c67168a3961d09e156d6c5,10b2fc771259a5d8a802c85b6a1d0f5efe023f55bbd504c64d4b11f964c989de82d504fa74776d005d62b09dd50b52a36c91fca05d87f768577d3a02234d3ed1,0,0,0.00,0.00,0.00,3.25,52,52,7,0,0
00bef64512d0a2017655f5fb642797b6a55d1cdd,5ba3a19b228cd79e8064974b6f0169a7df8b11795f5336dfc0cdc122326339527e1702c248b4ff53ced19171119e699d1b0299d3e546ba5af09564ada1fc2769,1740,1.3,7.00,0.00,4.00,62.50,13,65,1,8,15
00bf04b5b7a58e9a74a41eac60523a509d2e6f2e,d693b8f94b07db18f4ef688d9d9cd2d55cbf5c3313971d64ee71ca860f07a82bb18ef3559db7a111229aa45f2eeaf22a4ef3f186622ce599defd21997eab1159,472,1.4,3.00,0.00,0.00,10.75,37,16,28,26,43
00bf2ae0679ac3c636d03539f4f2daf72c42c8bf,b837a3f9280dd9a341bc0b27bf3accd872f598a20d9714cc74bac83f85b7be099ce678d6c0979d2b3fb683e7a94f0e6f6b1a236ffb36b4868c29350441adf64e,2700,0,0.00,0.00,0.00,30.00,57,78,17,77,15
00bf4d36c204f016fa26364967d42f18f6aec454,f6858e3bb618a392ec3c5f9674bdc03598943806e369ebd010e915dcae6b7cf5c4fdc6b42e93cb106adc2c8240f48c1d3378a47c0d6beeb94a0e0ee8cf7919e0,1431,5.08,0.00,0.00,0.00,18.00,41,11,0,44,16
00bf4fc280b64219a4e162e42c263ccf15df6dfe,b02980a1f1cf5e8f64e56a911bd2bc7e0fb733bf6e465f2620af2b6f631c6c2b4a08e62e3a9151ec834e1749d7302e5eeb0c6c76c2a59d068279413536309e4a,1779,4.15,3.40,0.00,0.00,20.40,3,61,20,7,21
